crown_id,confidence,Plot_ID,kmlgeometry
489,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-89.1722583525116,3285024.07082748 -88.9424799320404,3285023.7646646 -89.0876409973716,3285022.32097904 -88.8985477082315,3285021.14060255 -89.1322327808011,3285020.99050568 -89.6978934016079,3285020.84325127 -90.1952056100126,3285020.92355827 -90.9577726877178,3285021.04416093 -90.9206684679957,3285021.50013643 -90.8747742486885,3285022.98269636 -90.932053778728,3285024.04787095 -89.1722583525116,3285024.07082748</coordinates></LinearRing></outerBoundaryIs></Polygon>"
208,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-89.1667325317394,3285020.83870334 -88.6300373512786,3285021.48052342 -88.7257234317949,3285021.9376359 -88.4523298855638,3285022.84788145 -87.9856109356042,3285023.07203193 -87.3542064445792,3285023.14267466 -86.9229638725519,3285023.10095791 -86.3592566476436,3285023.02008258 -86.0614553371561,3285022.90345952 -86.0660128864693,3285022.37115648 -86.0751279830001,3285021.30655041 -86.0168713485473,3285020.3554408 -86.1210215630708,3285019.82399047 -86.5883916868479,3285019.52379661 -87.089610480878,3285019.14784372 -87.5882249558344,3285019.07606402 -88.7504650847986,3285019.04799083 -89.0160455612931,3285019.05026478 -89.9120541188749,3285019.09596105 -90.3045648735133,3285019.78376164 -89.1667325317394,3285020.83870334</coordinates></LinearRing></outerBoundaryIs></Polygon>"
141,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-92.1707904092036,3285018.96320347 -92.0881268027006,3285016.98522513 -92.2879633174744,3285016.91088736 -92.8877984411083,3285016.64985242 -93.0261232659686,3285016.00462147 -93.624981763598,3285015.8576515 -93.9195275414386,3285016.35449122 -93.9491438911646,3285016.77301358 -94.0041442284128,3285018.1043397 -93.6640294857789,3285019.05203826 -92.1707904092036,3285018.96320347</coordinates></LinearRing></outerBoundaryIs></Polygon>"
61,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-102.650136052165,3285024.22426068 -100.959991554439,3285023.86756746 -100.961293914414,3285023.71548087 -100.998398542113,3285023.25950539 -101.036805532582,3285022.65144333 -101.109712438658,3285021.89157896 -101.213863362325,3285021.36012875 -101.647059521114,3285021.17371617 -102.446405581431,3285020.87636579 -102.778055536852,3285020.91723028 -103.807179748372,3285020.92604317 -104.502049194823,3285021.19816476 -104.76339679712,3285021.6947205 -104.352978909155,3285023.09810994 -104.014817016083,3285023.81767833 -103.548097770079,3285024.04182818 -102.650136052165,3285024.22426068</coordinates></LinearRing></outerBoundaryIs></Polygon>"
293,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-126.953687502071,3285004.49945975 -125.988393110805,3285003.84742481 -125.8907140175,3285003.31986992 -125.746952227026,3285002.20667785 -124.627870786993,3285001.61185003 -124.019741040131,3285001.02139876 -123.977668156789,3284999.96760196 -124.289752913755,3284999.32650834 -124.341349344817,3284999.26842603 -124.859318637406,3284998.45352315 -125.376285512466,3284997.75566021 -125.633766479266,3284997.52376865 -126.564006312285,3284996.30272739 -126.925181504572,3284995.89615131 -127.64602819737,3284995.25855904 -128.209078003129,3284995.1463334 -128.766613926447,3284995.67782728 -129.221458125568,3284996.26696581 -130.034469950595,3284996.80064809 -130.13415399933,3284997.0941232 -130.983222665556,3284999.38384184 -131.130492918135,3285000.08739431 -131.118963564746,3285001.43335324 -130.598988839542,3285002.48233566 -129.416280799778,3285003.35006852 -126.953687502071,3285004.49945975</coordinates></LinearRing></outerBoundaryIs></Polygon>"
161,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-128.32834452542,3284987.1880575 -128.130981159105,3284986.36702752 -127.673630201665,3284986.07048882 -127.015908232424,3284985.3040399 -126.987369295442,3284982.6702044 -127.094572343049,3284982.08588019 -127.405153975706,3284981.62034652 -127.818427434249,3284981.09716821 -128.282294946141,3284980.63294754 -128.693062181177,3284980.40236903 -129.358303291141,3284980.29101876 -130.530988297774,3284980.59368489 -130.834051050013,3284981.00595059 -131.176679770113,3284982.76461287 -131.220757205272,3284983.58432988 -131.163646664238,3284984.28613163 -131.201207529579,3284985.86660803 -130.986801067775,3284987.03525638 -129.554129130207,3284987.25708141 -128.32834452542,3284987.1880575</coordinates></LinearRing></outerBoundaryIs></Polygon>"
388,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-139.55379672104,3284983.12899438 -138.337035276694,3284982.00661024 -138.185754706559,3284981.77121731 -137.985885401722,3284981.24278691 -137.939803210436,3284980.65714967 -137.893721014261,3284980.07151244 -137.952335912327,3284979.19415085 -138.055529095,3284979.07798636 -138.365609962144,3284978.67097293 -138.777881424525,3284978.26483492 -139.239744262362,3284978.0346945 -140.212058688048,3284977.86745118 -140.825202149746,3284977.87270378 -141.182869170618,3284977.87576781 -142.05148907972,3284977.88320908 -142.866507032071,3284978.18281245 -143.011771545338,3284979.12044488 -143.011270210904,3284979.17896483 -142.902060968569,3284979.99736872 -142.841941681399,3284981.05029015 -142.685146526026,3284981.45861665 -142.065485967149,3284982.21412333 -141.703307130316,3284982.73773885 -141.393727571471,3284983.08623224 -139.55379672104,3284983.12899438</coordinates></LinearRing></outerBoundaryIs></Polygon>"
54,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.098972472886,3284973.80687346 -116.899603222613,3284973.21992352 -116.03649611969,3284972.56876477 -116.047021152917,3284971.33984582 -115.999434179859,3284970.92976856 -116.056543798884,3284970.22796677 -116.160739209212,3284969.99476218 -116.675701985019,3284969.53097863 -117.087471757608,3284969.18335979 -117.805312318611,3284968.89688658 -118.519644485321,3284969.02005307 -119.179874064692,3284969.49390169 -119.789008267107,3284969.96731272 -120.089064430562,3284970.73069781 -120.131137909833,3284971.78449453 -119.969832564704,3284972.71950087 -119.858118912205,3284973.83050469 -118.936398601159,3284974.05670734 -117.098972472886,3284973.80687346</coordinates></LinearRing></outerBoundaryIs></Polygon>"
602,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-117.054338774295,3284984.98462166 -114.090814090567,3284984.95924066 -114.092317643226,3284984.78368081 -113.74768160563,3284983.25909892 -113.038362096064,3284982.5507332 -113.144060874241,3284982.14196873 -113.356460813782,3284981.20739989 -113.308372620842,3284980.8558426 -112.03800724633,3284980.02562355 -111.989417833276,3284979.73258621 -112.201817712572,3284978.79801736 -112.258927075542,3284978.09621554 -112.465312909859,3284977.86388609 -112.465312909859,3284977.86388609 -112.825485787238,3284977.57434947 -113.288350439107,3284977.22716808 -114.004686839296,3284977.11625449 -114.67243389535,3284976.7123036 -115.033609244507,3284976.30572714 -115.037618744944,3284975.83756754 -115.352710727544,3284974.84535399 -115.610191986198,3284974.6134622 -116.070550882258,3284974.55888068 -116.32853335666,3284974.26846895 -116.738298165787,3284974.1549299 -116.99377467978,3284974.15711794 -117.606918313541,3284974.16236926 -118.014177125879,3284974.34143002 -118.36983942159,3284974.57857312 -118.673905195494,3284974.87379856 -119.027061417873,3284975.40354144 -119.431814113399,3284975.875202 -119.736381036986,3284976.11190752 -120.342507549387,3284976.93643831 -120.799859074294,3284977.23297669 -121.86935158202,3284977.65180655 -122.015620301187,3284978.47239876 -122.101771664398,3284980.34591247 -122.088739804109,3284981.8674312 -122.08322632307,3284982.51115067 -121.409965876432,3284983.55882058 -120.536334273987,3284984.13658042 -118.893767893896,3284985.00037578 -117.054338774295,3284984.98462166</coordinates></LinearRing></outerBoundaryIs></Polygon>"
146,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-98.1145533152157,3284976.92165369 -96.4394328069175,3284975.61977669 -95.8323023272678,3284974.91228715 -95.8914150171913,3284973.97640549 -96.9243450703216,3284972.69771691 -97.1397503470653,3284971.41202812 -97.2454486280913,3284971.00326352 -97.6587210081052,3284970.48008413 -97.968299494416,3284970.13158957 -98.5829466199502,3284969.96128 -99.1955893532722,3284970.02505025 -100.061203135294,3284970.38360793 -100.110294019862,3284970.61812525 -100.565641872236,3284971.14874258 -100.868204858038,3284971.61952737 -101.220860899426,3284972.20778961 -101.315534790978,3284973.08646391 -101.360115593649,3284973.84766079 -101.303006907168,3284974.54946263 -101.093614566955,3284975.13291198 -100.527056303166,3284975.65477863 -100.36825820175,3284976.29718547 -100.006081184663,3284976.82080229 -99.0828582628164,3284977.2225664 -98.1145533152157,3284976.92165369</coordinates></LinearRing></outerBoundaryIs></Polygon>"
52,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-106.109733601159,3284972.2809502 -105.799312748248,3284971.46024272 -105.327065687394,3284971.00172685 -104.98007976939,3284969.81712886 -104.945460580348,3284969.22601911 -105.145019195334,3284969.0913865 -106.454400756396,3284969.10259944 -107.009895964642,3284969.10735649 -107.404343255039,3284969.38341747 -107.837301248568,3284969.79614978 -107.915490197192,3284969.9331609 -108.182730187254,3284971.16252324 -107.659908275993,3284971.97609511 -106.109733601159,3284972.2809502</coordinates></LinearRing></outerBoundaryIs></Polygon>"
404,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-107.559130617592,3284979.11043886 -106.024134261766,3284977.64298402 -106.026080073381,3284977.4157648 -106.03308499424,3284976.5977756 -105.957620207453,3284976.14265758 -106.003914164845,3284975.37045202 -106.165740292636,3284975.00826042 -106.364909660944,3284974.91907167 -106.76169174636,3284974.92246957 -107.197762873489,3284974.97165111 -107.868789891421,3284975.38642219 -108.420782242261,3284975.80017391 -109.053298484709,3284976.07827373 -108.969271986571,3284976.62292027 -109.079355576891,3284977.66914809 -109.19021749316,3284978.62448822 -108.907800032874,3284979.16743576 -107.559130617592,3284979.11043886</coordinates></LinearRing></outerBoundaryIs></Polygon>"
405,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-74.9557057826314,3284976.10405368 -73.6166499844985,3284974.50964402 -73.2952187951887,3284974.27113439 -72.4171205152525,3284973.79210139 -71.6854679909884,3284973.38168154 -70.9538154153852,3284972.97126174 -70.9832198995864,3284972.97151346 -70.9964813318802,3284971.42236036 -71.033381412155,3284970.54700381 -71.0374174993485,3284970.07552243 -70.9866806836217,3284969.13205625 -70.9665015174542,3284968.05413282 -70.9708258896717,3284967.54897421 -71.2988880522316,3284967.01290722 -71.6229141387739,3284966.94832162 -72.1533483222011,3284966.81814357 -72.5087969914312,3284966.51806902 -73.0112681912724,3284966.21925308 -73.4820285258465,3284966.18960338 -73.9810401619179,3284966.29491437 -74.1566022720071,3284966.39745644 -74.5042668572278,3284967.00666746 -75.0888972161338,3284967.41582885 -75.1177251061308,3284967.48343506 -75.8196851033717,3284967.92728064 -75.9364381751511,3284968.02931928 -76.7583225638373,3284968.2047539 -77.0454480994958,3284969.015525 -77.0451597896172,3284969.04920224 -76.9160094260587,3284970.39528497 -76.8263544050278,3284970.56291599 -76.3103328120778,3284972.4445621 -76.3031251100474,3284973.28649314 -76.2693960044999,3284973.79140003 -75.9886104516918,3284975.67506 -74.9557057826314,3284976.10405368</coordinates></LinearRing></outerBoundaryIs></Polygon>"
296,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-75.9632364540012,3284982.07398766 -76.0537592594046,3284978.36999452 -76.1157395899645,3284978.00004832 -76.5274021899095,3284978.00357254 -76.9978737327037,3284978.00760023 -77.3507273904397,3284978.01062101 -78.0861274906201,3284977.98323711 -78.2616893773666,3284978.08577924 -78.6430825578864,3284978.19008353 -78.8765884288005,3284978.39416087 -78.987863341521,3284979.13606714 -79.0423475235002,3284979.64172924 -79.0345629627118,3284980.55101477 -79.117874961521,3284981.1242831 -78.8757196520455,3284981.93052301 -78.4623273023753,3284982.12906216 -77.786313019169,3284982.08959502 -76.9041791965719,3284982.08204303 -75.9632364540012,3284982.07398766</coordinates></LinearRing></outerBoundaryIs></Polygon>"
20,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-73.065450928756,3284999.08057773 -72.585606638575,3284998.20827671 -71.993231990491,3284997.83112279 -71.7273005595198,3284997.27072204 -71.6827137987711,3284996.15409193 -71.7416331142886,3284995.5964721 -71.860002595,3284994.41922318 -72.1344274882576,3284993.98747582 -72.5702161552617,3284993.68113743 -73.1705536519876,3284993.12815251 -73.8255638696719,3284992.51362186 -74.099458036304,3284992.1438838 -74.8643445589114,3284991.34425243 -75.2465224346379,3284990.97544139 -76.4413585776347,3284990.55157369 -77.3070969255641,3284990.6209991 -77.9536136217066,3284990.9986168 -78.812981446099,3284991.81215342 -78.9706290353788,3284992.37162729 -78.9090549760731,3284993.23929338 -78.7896229948965,3284994.54056075 -78.4530929621542,3284995.90198332 -78.3368462813669,3284996.83119515 -78.1133777776849,3284997.63546144 -77.5629351038951,3284998.68498367 -76.0427182023996,3284999.16807945 -74.6875810454949,3284999.34251964 -73.065450928756,3284999.08057773</coordinates></LinearRing></outerBoundaryIs></Polygon>"
109,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-79.2026002234197,3285008.10142396 -78.4660716567887,3285007.11057424 -78.3516501943232,3285007.0877159 -77.9718685373664,3285006.82191942 -77.9370369089884,3285006.42780358 -77.9233669748064,3285005.79320258 -77.9259890895919,3285005.48692242 -78.0821720803506,3285005.09444189 -78.3520273900358,3285004.81232832 -78.5829306044616,3285004.61739631 -79.0276958506438,3285003.98672008 -79.2762021876406,3285003.96696885 -80.0591749437735,3285003.99555088 -80.7657418371527,3285004.02347883 -80.9745468515903,3285004.1784178 -81.117618960212,3285005.31733812 -81.24346258078,3285006.23732336 -80.8930807918077,3285007.00008011 -80.2187234517187,3285007.67254816 -79.2026002234197,3285008.10142396</coordinates></LinearRing></outerBoundaryIs></Polygon>"
378,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-75.8905149535276,3285016.04775799 -76.0547030017478,3285011.91771841 -76.1837348136469,3285011.89423112 -76.2912964103743,3285011.87056002 -76.420538742037,3285011.8224826 -76.9362449655309,3285011.77771373 -77.2803999822354,3285011.70688427 -77.4311125352979,3285011.65899067 -77.7961062146351,3285011.66211544 -77.9893381630536,3285011.66376973 -78.1383665511385,3285011.81259721 -78.4389495782088,3285011.81517056 -79.27776167501,3285011.6502083 -79.6423343073111,3285011.7025134 -79.8782961646793,3285011.72912549 -80.1776160403388,3285011.87923969 -80.3447461982141,3285012.42169315 -80.3420093598543,3285012.74136489 -80.3369567345944,3285013.33152809 -80.2904373665224,3285013.74919273 -80.1784547364223,3285014.2892566 -79.9170227429131,3285014.72967323 -79.6141240225406,3285014.9975913 -78.6178629363421,3285015.99733138 -77.8432512758882,3285016.18743525 -76.3839087019442,3285016.10116583 -75.8905149535276,3285016.04775799</coordinates></LinearRing></outerBoundaryIs></Polygon>"
27,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-84.1093038660474,3285026.00474896 -83.843404732761,3285022.16200469 -84.078717372613,3285021.82179949 -84.5093089343864,3285021.93955942 -85.638025658729,3285021.94922333 -85.9006762168137,3285022.29369201 -85.9605605384568,3285023.0546934 -86.0165383776184,3285024.27195453 -86.0126319061383,3285024.72821428 -85.4404607855831,3285025.63590178 -84.1093038660474,3285026.00474896</coordinates></LinearRing></outerBoundaryIs></Polygon>"
181,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-85.9087998057948,3285029.10013508 -85.6842300270218,3285028.18562593 -85.1208485897514,3285028.06672901 -84.9909882850479,3285027.72339727 -84.9675568323582,3285026.58246366 -85.0033586580539,3285026.27857473 -85.2051481796661,3285025.97610696 -85.5722743338556,3285025.75110366 -86.0080743567087,3285025.26051732 -86.3094565491774,3285024.95890228 -87.1065230965032,3285024.92770234 -87.8690899254289,3285025.04830479 -87.8990320106386,3285025.42880549 -87.9882071531611,3285026.64635088 -87.981045134773,3285027.4828271 -88.0038251815131,3285028.69980401 -87.8010589918704,3285029.11633667 -85.9087998057948,3285029.10013508</coordinates></LinearRing></outerBoundaryIs></Polygon>"
330,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-96.0773367150105,3285028.00844475 -95.1836078762426,3285027.69659644 -95.0856431262218,3285027.50563542 -95.086294267152,3285027.42959213 -94.9225855796831,3285027.16201929 -94.4262503802893,3285026.96764713 -94.12844925432,3285026.85102385 -94.1307282242342,3285026.58487233 -94.1323560597957,3285026.3947641 -94.1352861635387,3285026.05256928 -94.1359372976585,3285025.97652599 -94.0731234535342,3285025.55771936 -94.0119374366477,3285024.9488045 -94.0135652691824,3285024.75869627 -94.0142164021963,3285024.68265298 -94.0490417785477,3285024.49282901 -94.2843546914519,3285024.15262401 -94.5831325952895,3285024.15518236 -94.9876889583538,3285023.43618222 -94.988014528004,3285023.39816057 -95.0882583085913,3285023.32297006 -95.2552227578708,3285023.21032644 -95.5885005220189,3285023.06108249 -95.9930569861899,3285022.34208238 -96.4601017136592,3285022.07991058 -96.8561932961456,3285022.34947331 -97.0856459599454,3285022.693658 -97.6483764069271,3285022.88859881 -98.2107812545728,3285023.12156129 -98.7064654018614,3285023.3919769 -98.8356741807656,3285023.8113521 -98.9268016590504,3285024.80076773 -98.5866866731085,3285025.74846616 -98.1085723007564,3285027.30337386 -97.7040158609161,3285028.02237389 -96.0773367150105,3285028.00844475</coordinates></LinearRing></outerBoundaryIs></Polygon>"
394,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-105.064425843419,3285029.18811214 -104.210406888975,3285028.11611445 -103.148085805005,3285028.10701723 -102.951830977749,3285027.76311669 -102.959970907425,3285026.81257552 -103.030598748592,3285026.31886268 -103.267865493544,3285025.75052798 -103.670794375474,3285025.22163638 -104.041176951898,3285024.6164172 -104.211397486913,3285024.12355724 -105.041336130351,3285024.13066451 -105.639217560412,3285024.09776014 -105.869972349203,3285024.28985843 -106.397225770983,3285024.75066692 -107.090141253953,3285025.25091857 -107.088187587971,3285025.47904845 -107.0797217004,3285026.46761127 -107.069302143354,3285027.68430398 -106.927069289028,3285028.78579455 -105.69680696202,3285029.00340548 -105.064425843419,3285029.18811214</coordinates></LinearRing></outerBoundaryIs></Polygon>"
479,High,OSBS_036,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-108.086037168337,3285033.0164322 -107.918762267916,3285029.28860495 -108.019657318888,3285029.13737127 -108.186296204512,3285029.06274948 -108.584992199321,3285029.02813946 -109.149675852503,3285028.99495098 -109.780428954458,3285029.00035278 -110.04340423597,3285029.30680041 -110.205484425533,3285029.76448172 -110.39945963677,3285030.37453393 -110.423865344492,3285031.40140272 -110.184318980551,3285032.23588881 -109.845505713078,3285033.03150033 -109.313694158802,3285033.10299473 -108.086037168337,3285033.0164322</coordinates></LinearRing></outerBoundaryIs></Polygon>"
