crown_id,confidence,Plot_ID,kmlgeometry
82,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>75.9849006509176,3285279.92962897 77.0968161889468,3285278.63383105 77.9273043875583,3285277.26005689 77.5722436719225,3285276.78075694 76.9371347578708,3285276.38425099 76.3020257969038,3285275.98774507 75.3910070735728,3285276.15634417 74.9031644699862,3285276.56248549 74.494473124505,3285278.0130317 73.7953874926316,3285278.34059459 73.8786773009924,3285279.86731041 75.9849006509176,3285279.92962897</coordinates></LinearRing></outerBoundaryIs></Polygon>"
159,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>75.1556228380068,3285273.26428506 75.9943880863721,3285272.85513269 76.4780924883089,3285271.96668046 76.8950611173059,3285271.48075626 77.0333609373192,3285271.23839637 76.8881638046587,3285270.67690466 76.8138409036328,3285270.19519591 76.5984592308523,3285269.63430642 76.1759726535529,3285269.47714936 75.6819220650359,3285269.15982421 75.1204458991997,3285269.16464193 74.9092025913997,3285269.08606343 73.996803815593,3285269.0938923 73.3665226347512,3285269.26008266 73.2275331090786,3285269.42205743 73.09199237742,3285269.98595801 72.8160826354288,3285270.55106305 72.6805419406155,3285271.11496363 72.9723161322763,3285272.39871726 73.4711949547636,3285273.27873841 75.1556228380068,3285273.26428506</coordinates></LinearRing></outerBoundaryIs></Polygon>"
484,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>77.4748248615069,3285257.24656118 79.9987114579999,3285256.90334162 79.9938835209468,3285256.34064552 79.8500657899422,3285255.9399241 79.4915559795336,3285255.0586983 79.2768638959387,3285254.57819392 78.9919871761231,3285254.09829174 78.4236131015932,3285253.2992577 77.8600669841398,3285253.0629198 77.0116439966951,3285252.34667978 76.1652900965419,3285251.8715953 75.5322489620303,3285251.71624487 74.8957591070794,3285251.15896869 73.9805998784723,3285250.8452569 73.3496279079118,3285250.93106207 73.0049125176156,3285251.65753962 73.0799254267476,3285252.21963349 73.3008255941095,3285253.42360418 73.5857025777223,3285253.90350623 74.6508872064296,3285255.34140575 75.2185717214015,3285256.06005444 75.9259356245166,3285256.69711358 77.4748248615069,3285257.24656118</coordinates></LinearRing></outerBoundaryIs></Polygon>"
164,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>83.6483104829094,3285256.87202862 83.8567952387384,3285256.62906667 83.8512778186705,3285255.98598542 83.8457603995921,3285255.34290416 84.0390723276651,3285253.33146877 84.1746138446615,3285252.76756836 84.2337636880693,3285251.4808037 83.8105868761777,3285251.24326118 82.8961176153389,3285251.00993383 82.2644559145556,3285251.01535333 81.6355529830325,3285251.3423135 81.0080294798245,3285251.83004402 80.5910599081544,3285252.31596803 80.1066645647516,3285253.12403487 79.9009386401158,3285253.68853752 79.834202551865,3285254.09106549 79.9168018648052,3285255.53739613 79.9938835209468,3285256.34064552 80.6296831289073,3285256.81753682 83.6483104829094,3285256.87202862</coordinates></LinearRing></outerBoundaryIs></Polygon>"
23,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>91.6605453455122,3285266.28943562 92.5674273756449,3285265.63852694 92.5667377584032,3285265.55814178 92.6327845975757,3285265.07522874 92.8392005379428,3285264.59111148 92.9038681687671,3285263.94742812 92.4751750734868,3285263.06680404 92.0533781177364,3285262.99003153 90.7893664676812,3285262.92048443 90.0875208936632,3285262.92650562 89.3189389623585,3285263.33505478 89.3210078824777,3285263.57621025 89.3285939241759,3285264.46044698 89.4765490527498,3285265.34347945 90.3263495275169,3285266.22049069 91.6605453455122,3285266.28943562</coordinates></LinearRing></outerBoundaryIs></Polygon>"
382,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>102.83934281976,3285276.64437756 104.028341567493,3285276.15183193 104.16526282928,3285275.74870208 104.292530606093,3285274.22018004 104.284256184823,3285273.25555817 104.197522847622,3285271.32691646 104.192006566911,3285270.68383522 104.042673587857,3285269.64003226 104.036467765924,3285268.91656586 103.957319277688,3285267.87216088 103.881618463143,3285267.22968167 103.527937667444,3285266.91115124 102.475169713958,3285266.92018186 101.562770819932,3285266.92800849 100.650371925731,3285266.93583519 99.3870503750513,3285266.94667228 97.7019320578547,3285266.88073679 97.4913784633391,3285266.88254302 96.7214173820103,3285267.13032136 95.6734766001464,3285267.70204872 95.6039816706907,3285267.78303597 94.3475562533713,3285268.59772519 94.0723350278568,3285269.24321484 93.94162051077,3285270.36981123 93.944378945278,3285270.69135186 93.8838489680202,3285271.81734616 93.965756820864,3285273.18329173 93.9685152575839,3285273.50483236 94.1137114975718,3285274.06632426 94.8252108117449,3285275.1856955 95.0405914653093,3285275.74658532 95.0523147025378,3285277.113133 95.4115122385556,3285278.07474443 95.622755220742,3285278.15332331 96.6115439966088,3285278.86836051 97.4578949845745,3285279.34344648 99.7753610726213,3285279.48434844 100.754495589179,3285279.0739938 101.800366859941,3285278.26111141 102.83934281976,3285276.64437756</coordinates></LinearRing></outerBoundaryIs></Polygon>"
578,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>117.268386738142,3285273.14418926 118.038347805268,3285272.89641234 118.52274491149,3285272.08834717 118.590171680495,3285271.76620461 118.517918884871,3285271.52565109 118.233044284745,3285271.04574795 118.021801343071,3285270.96716864 117.670189393568,3285270.88979323 117.247014052817,3285270.65224948 116.680711900641,3285270.09436904 116.259604853927,3285270.09798079 115.768313297362,3285270.10219451 115.277711195697,3285270.18679341 115.068536585779,3285270.34936962 114.930925403431,3285270.67211417 114.934372692951,3285271.07403994 114.937130524893,3285271.39558056 115.081636267714,3285271.87668755 115.577753922436,3285272.43516988 116.566541850741,3285273.15020882 117.268386738142,3285273.14418926</coordinates></LinearRing></outerBoundaryIs></Polygon>"
531,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>121.321851766377,3285271.09964787 122.161308151379,3285270.77088415 122.230113844795,3285270.60951192 122.43722033751,3285270.20578039 122.785385262512,3285269.88123018 122.92092847696,3285269.31733028 122.990423590643,3285269.23634321 122.984908394283,3285268.59326198 122.911966276646,3285268.27232329 122.697965716361,3285267.87220327 122.273411567789,3285267.47388903 121.919731324539,3285267.15535803 121.567429877177,3285266.99759734 121.216507244331,3285267.00060697 120.584846503742,3285267.00602434 120.093554817722,3285267.01023787 119.532078601827,3285267.01505336 119.183224248351,3285267.25921852 118.975428383681,3285267.58256496 118.979564952198,3285268.06487588 118.983012092998,3285268.46680164 118.988527519046,3285269.10988287 119.064916885225,3285269.83274731 119.066295741184,3285269.99351762 119.633976622019,3285270.71216849 120.408763835265,3285271.02708781 121.321851766377,3285271.09964787</coordinates></LinearRing></outerBoundaryIs></Polygon>"
339,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>78.1721996614942,3285240.35845191 79.4988119313493,3285239.54315876 79.6357328245649,3285239.14002862 79.9102643461665,3285238.41415349 80.0458058704389,3285237.85025303 80.1799680102849,3285237.12558228 80.1730710205156,3285236.32173073 80.1028862944222,3285236.32233291 79.5386496740393,3285236.00560974 79.1161618919577,3285235.84845254 78.2698068697937,3285235.37336788 77.3546464752289,3285235.05965579 76.4401757524465,3285234.82632893 75.5993383838213,3285234.99432571 75.1108041784028,3285235.3200818 74.8383420919999,3285236.28711252 74.8390318292659,3285236.36749767 75.0564833672834,3285237.16954259 75.7686765437247,3285238.36929783 76.4093054154073,3285239.408885 78.1721996614942,3285240.35845191</coordinates></LinearRing></outerBoundaryIs></Polygon>"
313,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>75.5786464481498,3285232.58277105 76.9768236830714,3285231.92764573 77.461909506761,3285231.19996395 77.9497542473837,3285230.79382282 78.2256653122022,3285230.22871797 78.3612068695365,3285229.6648175 78.3605171593372,3285229.58443235 78.2834352829959,3285228.78118299 78.0006270515732,3285228.5424363 77.5045056136441,3285227.98395557 77.152892002021,3285227.9065814 76.45104421,3285227.91260339 75.7485066887457,3285227.83824028 75.1884079131414,3285228.00382825 74.3489495215472,3285228.33259542 73.6505504694069,3285228.74054337 72.8861051932327,3285229.63140452 72.8867949427804,3285229.71178968 72.3280758080073,3285230.03814811 71.8423004992655,3285230.68544496 71.7776338007534,3285231.32912844 71.8519571032957,3285231.81083714 72.6315766880871,3285232.68844933 74.2492746388889,3285233.07652401 75.5786464481498,3285232.58277105</coordinates></LinearRing></outerBoundaryIs></Polygon>"
149,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>99.2107592511456,3285221.84879499 100.122472273535,3285221.76058312 100.115576755372,3285220.95673161 100.108681238838,3285220.1528801 100.030221791938,3285219.18886034 99.8086344484473,3285217.90450409 99.8079448952922,3285217.82411894 99.7301749683684,3285216.94048434 99.4480564795085,3285216.78212226 99.0262578492402,3285216.70534945 97.8310467668925,3285216.47442906 96.7782740544644,3285216.48346009 95.5183947149781,3285216.89622322 95.2404136763653,3285217.22017215 94.9651910068933,3285217.8656617 94.3418025652645,3285218.83570229 94.2083288359572,3285219.64075798 94.078992699855,3285220.92812458 94.3638695387635,3285221.40802713 95.5639072749182,3285222.20164321 97.3907810988603,3285222.4271447 99.2107592511456,3285221.84879499</coordinates></LinearRing></outerBoundaryIs></Polygon>"
614,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>107.222026273957,3285214.7860532 107.005266198772,3285214.06439287 106.791953608277,3285213.7446583 106.365328390209,3285213.10518917 105.660721678869,3285212.78966872 105.169427593413,3285212.79388284 104.608638155391,3285212.87908416 104.050606812176,3285213.2858261 103.493954557984,3285213.85333837 102.734332629305,3285215.30689343 102.807275608764,3285215.62783199 103.310291541275,3285216.99016531 104.504123395716,3285217.06031598 106.111479701125,3285216.24261805 107.222026273957,3285214.7860532</coordinates></LinearRing></outerBoundaryIs></Polygon>"
403,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>106.714328715112,3285221.06091094 109.026290752692,3285220.55873392 109.16390244558,3285220.23598933 109.719175679726,3285219.50770704 110.343944340711,3285218.69843763 110.898528255522,3285217.88977025 111.175820244825,3285217.48543658 111.871463436633,3285216.75595043 111.865258241363,3285216.03248409 111.157893993775,3285215.3954227 110.100984340766,3285214.92214159 109.540194982488,3285215.00734266 108.491559100745,3285215.49868349 107.863342907163,3285215.90602724 106.394287607283,3285216.48136545 105.629838923283,3285217.37222425 105.007139063498,3285218.42264938 104.93902277865,3285218.66440685 105.301668680971,3285220.02794429 106.714328715112,3285221.06091094</coordinates></LinearRing></outerBoundaryIs></Polygon>"
29,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>118.693870973482,3285218.38564877 121.479203537456,3285215.78924698 121.545941403485,3285215.38671932 121.95808839344,3285214.33810092 121.672523199406,3285213.77781254 121.034654860268,3285213.05976348 120.396786438709,3285212.34171445 119.963957307278,3285210.97877849 118.980679596658,3285210.90682035 117.855653268751,3285210.67529588 116.656994856079,3285210.04244773 115.465230692877,3285210.21345119 114.486089547398,3285210.62380433 113.794582498842,3285211.83560118 113.794582498842,3285211.83560118 113.736118306289,3285213.20275066 113.891655959887,3285214.97001999 114.175842622702,3285215.36953788 114.815779626486,3285216.32874201 115.669718236197,3285217.68806605 116.23533354135,3285218.16556133 118.693870973482,3285218.38564877</coordinates></LinearRing></outerBoundaryIs></Polygon>"
