crown_id,confidence,Plot_ID,kmlgeometry
117,Medium,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-36.6748963628197,3285108.4723065 -35.8838830546592,3285107.66590072 -36.0960546928691,3285106.18267726 -36.1019197618589,3285105.49732476 -36.5047578674858,3285105.04383702 -37.00341794407,3285105.04810445 -38.1004701160127,3285105.05749288 -38.9980582570424,3285105.0651744 -39.3950312305242,3285105.29703927 -39.8878259997,3285105.98665934 -40.0775144912186,3285107.13062054 -39.9738722865004,3285107.5866687 -38.8709551155916,3285108.26263258 -36.6748963628197,3285108.4723065</coordinates></LinearRing></outerBoundaryIs></Polygon>"
545,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-34.9012256308342,3285105.94398472 -34.8220210815198,3285103.54439751 -34.6245120146777,3285103.31423974 -34.2334038240369,3285102.39702255 -34.0437146385666,3285101.25306147 -34.4436203248333,3285101.14224991 -34.9422805741779,3285101.14651724 -35.8418240364408,3285100.92574767 -36.6406579678296,3285100.8183501 -37.3378048182349,3285100.93854993 -37.9322870163014,3285101.40057255 -38.1180656805518,3285103.00143538 -37.9127364377491,3285103.68508089 -37.8100718245259,3285104.02690364 -37.6086527236621,3285104.25364748 -37.1070600458188,3285104.59205628 -36.1996967475861,3285105.72662908 -35.4986401664792,3285106.06333098 -34.9012256308342,3285105.94398472</coordinates></LinearRing></outerBoundaryIs></Polygon>"
618,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-30.1981820940273,3285107.73147927 -29.9292870239005,3285104.1879311 -30.3321249176515,3285103.73444315 -30.835672329762,3285103.16758323 -31.4369969034451,3285102.83002759 -32.035389107361,3285102.83514824 -32.7315583932213,3285103.0695732 -33.324085692293,3285103.76004641 -33.5186623230693,3285104.3328804 -33.5118199300487,3285105.13245832 -33.5040000504814,3285106.04626165 -33.4961801688769,3285106.96006498 -33.0923647706513,3285107.52777824 -31.9894480333896,3285108.20374279 -30.793641658558,3285108.0792761 -30.1981820940273,3285107.73147927</coordinates></LinearRing></outerBoundaryIs></Polygon>"
36,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-26.9716403798084,3285135.11997701 -25.3915710583678,3285133.27871592 -25.5949442354031,3285132.82352103 -26.2999085384072,3285132.02991687 -26.9041637358023,3285131.34968477 -27.6061959203216,3285130.89875695 -28.6084009690676,3285130.33616401 -29.5079419690301,3285130.11539398 -30.0046460039448,3285130.34811197 -30.4993950934149,3285130.80928082 -30.6959262648015,3285131.15366395 -30.690061471716,3285131.83901647 -30.3810915198992,3285132.97871036 -29.8755904895952,3285133.77402113 -28.2691305084154,3285135.01684595 -26.9716403798084,3285135.11997701</coordinates></LinearRing></outerBoundaryIs></Polygon>"
422,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-31.0450024059974,3285136.98257414 -31.1789456388215,3285132.98553788 -31.3784091690322,3285132.98724476 -32.2759950563195,3285132.9949258 -32.6729671436478,3285133.22679046 -33.2674477547989,3285133.6888129 -33.6614873073413,3285134.26335386 -34.1572135736933,3285134.61029746 -34.1493935568724,3285135.52410083 -33.842378332396,3285136.43534379 -32.6407100775396,3285136.99622934 -31.0450024059974,3285136.98257414</coordinates></LinearRing></outerBoundaryIs></Polygon>"
88,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-36.1792435381794,3285143.08090175 -36.1068825405673,3285139.88173643 -36.2066142447293,3285139.88258992 -37.0044678847771,3285139.88941787 -37.6018805743079,3285140.00876429 -38.3948464702116,3285140.58671944 -38.8866620968329,3285141.39056496 -38.8837294385303,3285141.73324123 -38.7791099909809,3285142.30351483 -38.3752955161617,3285142.8712279 -38.074145390885,3285143.09711822 -37.4747777915909,3285143.20622262 -36.8773652730742,3285143.0868762 -36.1792435381794,3285143.08090175</coordinates></LinearRing></outerBoundaryIs></Polygon>"
393,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.1755928141065,3285119.66262609 -74.8839677494252,3285119.0803991 -74.3882419734146,3285118.73345368 -74.0949136902345,3285118.04553966 -74.0000712944893,3285117.47355871 -74.6033523185179,3285116.90755453 -75.1059235667926,3285116.45492197 -75.5107187617105,3285115.77298475 -76.1081324135303,3285115.89233319 -76.9050099054584,3285116.01338936 -77.2970920630032,3285116.81638274 -77.4828647677205,3285118.41724641 -77.0770916028414,3285119.21340899 -76.1755928141065,3285119.66262609</coordinates></LinearRing></outerBoundaryIs></Polygon>"
367,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-72.9499459276558,3285123.63319353 -72.1579583768034,3285122.9410105 -72.1638256906299,3285122.25565794 -72.0758284329204,3285120.88409903 -72.2811595147359,3285120.20045409 -72.6849765186198,3285119.63274219 -73.28825736203,3285119.06673794 -73.5884309589164,3285118.95507396 -74.4860180590185,3285118.96275836 -75.1782738703187,3285119.65408772 -75.5732897695852,3285120.11440476 -75.6671541350661,3285120.80061115 -75.6593307678122,3285121.71441456 -75.151870143658,3285122.73817423 -74.9484947531018,3285123.19336827 -74.1477061334299,3285123.52921393 -72.9499459276558,3285123.63319353</coordinates></LinearRing></outerBoundaryIs></Polygon>"
140,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-22.9167694932548,3285107.78340677 -23.1455548446393,3285104.35835107 -23.4467056639842,3285104.13246034 -24.0450977857108,3285104.13758056 -24.4420710841659,3285104.36944489 -24.9377989865607,3285104.71638802 -25.5322814658866,3285105.17840998 -25.6290812647785,3285105.52193961 -26.3213408543379,3285106.21326584 -26.6166272017872,3285106.67272768 -26.605875635054,3285107.92920725 -26.3027700242819,3285108.38354873 -25.499049732869,3285109.06207409 -24.3012886177748,3285109.16605893 -23.004772934597,3285109.15496511 -22.9167694932548,3285107.78340677</coordinates></LinearRing></outerBoundaryIs></Polygon>"
256,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-24.7520559906261,3285114.76737119 -24.7559655858786,3285114.31046952 -23.962997098628,3285113.73251542 -23.8642425535945,3285113.61743663 -23.9717936112429,3285112.70448668 -24.174189676065,3285112.36351718 -24.7755135543412,3285112.02596121 -25.2751507092034,3285111.91600271 -25.6750559225329,3285111.80519084 -26.3731795916683,3285111.81116459 -26.9696164658526,3285112.04473581 -27.6638304113294,3285112.5076113 -27.8574297255254,3285113.19467062 -27.8486328542931,3285114.22269936 -27.7420589165995,3285115.02142387 -26.343857147207,3285115.23792708 -24.7520559906261,3285114.76737119</coordinates></LinearRing></outerBoundaryIs></Polygon>"
119,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-22.2421819982119,3285128.33971487 -20.960329012596,3285126.61523997 -20.8664613735164,3285125.92903412 -20.8733029151335,3285125.1294562 -21.1793399741291,3285124.33243833 -21.6799539159983,3285124.10825427 -22.3829636978917,3285123.5431007 -23.1866827923222,3285122.86457513 -23.983560224995,3285122.98562753 -24.7745732301846,3285123.79203249 -25.3651450351463,3285124.71095616 -26.2510025559459,3285126.08934171 -27.0439700274146,3285126.66729601 -26.9383736540331,3285127.35179512 -26.4299403733457,3285128.48978229 -25.726930677949,3285129.05493561 -23.922961739765,3285130.06760343 -22.8288442120538,3285129.71554007 -22.2421819982119,3285128.33971487</coordinates></LinearRing></outerBoundaryIs></Polygon>"
458,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-25.6458401795244,3285150.18749171 -24.9506511466461,3285149.83884168 -24.9516285600839,3285149.72461626 -24.5614987868466,3285148.69317391 -24.5663858318585,3285148.1220468 -24.7726909650373,3285147.32417563 -24.975086473627,3285146.98320615 -25.1765045819338,3285146.75646209 -25.3779226971674,3285146.52971804 -25.8775583333336,3285146.4197596 -26.2774623344303,3285146.30894778 -26.5786121293204,3285146.08305715 -27.0772703652037,3285146.08732419 -27.6756602494279,3285146.09244467 -27.9729003051762,3285146.32345576 -28.4686261872994,3285146.67039912 -28.8616880428162,3285147.35916535 -28.9526225969894,3285148.38804757 -28.4471223184955,3285149.1833584 -27.1418143373448,3285150.20029278 -25.6458401795244,3285150.18749171</coordinates></LinearRing></outerBoundaryIs></Polygon>"
547,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-40.4178495493252,3285148.94309925 -40.2281619890127,3285147.79913795 -39.2435538961436,3285146.30567222 -39.2503968021483,3285145.50609426 -40.2526011966984,3285144.94350236 -41.2567608473473,3285144.15245971 -42.1631441420759,3285143.13211276 -42.960997560469,3285143.13894113 -43.9583143335767,3285143.14747668 -45.2518932868261,3285143.5012493 -45.7437082955148,3285144.30509514 -46.3245009578532,3285146.36627425 -46.3157022828818,3285147.39430308 -45.8053125743754,3285148.76074028 -44.5039133481332,3285149.32077098 -42.5092809002381,3285149.30369984 -40.4178495493252,3285148.94309925</coordinates></LinearRing></outerBoundaryIs></Polygon>"
