crown_id,confidence,Plot_ID,kmlgeometry
326,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-159.145703397458,3284846.81821698 -158.709304825228,3284845.26946813 -157.982508357964,3284844.81261318 -157.990781097673,3284843.84705292 -157.995193224691,3284843.33208745 -158.222216894734,3284843.07653091 -158.616750745219,3284842.9511604 -159.125347978435,3284842.63364095 -159.745251000277,3284842.44582601 -160.31115575321,3284842.00004681 -160.872096762585,3284842.1336038 -161.25946073106,3284842.84505227 -161.251739246945,3284843.74624185 -160.960789656849,3284844.90250635 -160.947001323628,3284846.51177346 -159.145703397458,3284846.81821698</coordinates></LinearRing></outerBoundaryIs></Polygon>"
166,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-163.138367389038,3284853.1612168 -162.130549851689,3284852.70195368 -162.024759633001,3284851.92854232 -161.920072478533,3284851.02638959 -161.934412514267,3284849.35275178 -161.890342006111,3284847.93611515 -162.123984164733,3284846.90811047 -162.630375154084,3284846.84807392 -163.870180890313,3284846.47244448 -164.266920902941,3284846.08959142 -165.062607236847,3284845.06640262 -165.906224688224,3284845.00925574 -166.40820327244,3284845.46418484 -166.342622287513,3284846.55800489 -166.055533168372,3284847.26367448 -165.935402531759,3284848.16390089 -165.918855652912,3284850.09502145 -165.798725046508,3284850.99524787 -165.393711744109,3284852.34366114 -165.105519701901,3284853.17807212 -163.138367389038,3284853.1612168</coordinates></LinearRing></outerBoundaryIs></Polygon>"
573,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-151.177916513523,3284845.20494263 -150.807647713227,3284842.49800333 -151.265003619425,3284841.60066588 -151.996212405327,3284841.54255491 -153.345118212979,3284841.55411143 -154.017916640092,3284841.7530018 -154.454316013376,3284843.30175044 -154.394802643219,3284843.68749301 -153.988136023632,3284845.22901871 -153.143967191514,3284845.35053718 -151.177916513523,3284845.20494263</coordinates></LinearRing></outerBoundaryIs></Polygon>"
409,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-147.013277132763,3284845.81301814 -147.084922213224,3284844.01112051 -148.043154230691,3284843.69745254 -149.560672957741,3284843.71045311 -150.005344905541,3284844.29364131 -149.995969913027,3284845.38794293 -149.483512804494,3284846.15605756 -147.966545869247,3284846.07868631 -147.013277132763,3284845.81301814</coordinates></LinearRing></outerBoundaryIs></Polygon>"
33,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-148.161077618308,3284843.05470871 -148.05694069399,3284842.08818547 -147.665164225502,3284841.89170293 -147.05077592493,3284841.43581171 -147.117457935354,3284840.21325023 -147.288276993262,3284839.95721199 -148.35836673528,3284839.7088777 -149.14302272076,3284839.97310145 -150.0373301527,3284840.5601417 -150.03016104846,3284841.39696058 -149.959618435241,3284843.07011683 -148.161077618308,3284843.05470871</coordinates></LinearRing></outerBoundaryIs></Polygon>"
413,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-147.097010295023,3284849.16125666 -146.544341266213,3284848.06214011 -146.038501890085,3284848.0578067 -145.139231890789,3284848.0501029 -144.242167641991,3284847.78491645 -144.076311696845,3284847.4616186 -144.082377498853,3284846.75354109 -144.143544810184,3284846.17468642 -144.370016662637,3284845.98350029 -144.875856129394,3284845.98783363 -145.606513138046,3284845.99409294 -145.943739451002,3284845.99698186 -146.95431548293,3284846.13439006 -148.023853171617,3284845.95042644 -148.696651414386,3284846.1493165 -149.030568934686,3284846.53842962 -149.138014511089,3284847.11872878 -149.299458584574,3284847.95699218 -149.182638102851,3284848.47099464 -149.009061795659,3284849.04888627 -148.332954967045,3284849.23622029 -147.097010295023,3284849.16125666</coordinates></LinearRing></outerBoundaryIs></Polygon>"
620,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-156.433404771844,3284868.16761472 -155.931978364126,3284867.64831535 -155.938044961251,3284866.9402378 -155.946317591704,3284865.97467752 -155.949075134704,3284865.65282409 -155.906658550841,3284864.04307541 -155.911622122512,3284863.46373924 -156.138645354193,3284863.20818266 -156.75799568306,3284863.08473827 -157.264385908376,3284863.0247015 -158.220410554204,3284862.96851717 -159.120230907458,3284862.91185135 -160.411275258055,3284863.1160393 -160.635540928459,3284863.18233624 -160.970009050448,3284863.50707906 -161.018491825147,3284864.40875023 -160.843260501744,3284865.17975376 -160.045921316487,3284866.39605491 -159.590771740535,3284867.03590928 -159.021559079643,3284867.86791262 -158.34490166232,3284868.1196167 -156.433404771844,3284868.16761472</coordinates></LinearRing></outerBoundaryIs></Polygon>"
584,Medium,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-154.257073112531,3284840.08129015 -153.901143592084,3284835.700713 -154.243885145755,3284835.05989534 -154.753585587488,3284834.61363433 -156.157593675191,3284834.75441406 -157.504845779389,3284834.95908311 -158.004067589995,3284835.73586523 -158.055308396462,3284836.31568293 -158.153929380293,3284837.92591311 -157.749468116788,3284839.20995595 -156.730067429249,3284840.10247772 -155.379506935307,3284840.28403284 -154.257073112531,3284840.08129015</coordinates></LinearRing></outerBoundaryIs></Polygon>"
468,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-151.299241216097,3284831.04339241 -150.119499000197,3284830.96891001 -150.123359276098,3284830.51831523 -149.959709087736,3284829.93753457 -149.963569355779,3284829.4869398 -150.022531160619,3284829.1655679 -150.144866518909,3284828.00785864 -150.26223868574,3284827.42948551 -150.434160938836,3284827.04470595 -150.884899730678,3284826.91981666 -150.948273345944,3284826.08347931 -151.455216670758,3284825.95907156 -152.35448845895,3284825.96677581 -153.026736366679,3284826.23003677 -153.135284946067,3284826.68159459 -153.742504501424,3284827.97430499 -153.905603039253,3284828.61945639 -153.720444963197,3284830.54913229 -153.210192900442,3284831.05976403 -151.299241216097,3284831.04339241</coordinates></LinearRing></outerBoundaryIs></Polygon>"
282,Medium,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-166.852984920493,3284832.91479091 -167.74012164335,3284834.33865147 -168.01783444779,3284834.72728356 -168.016731304349,3284834.85602493 -168.012318729889,3284835.3709904 -168.01066401432,3284835.56410246 -167.840395979641,3284835.75576972 -167.558270643174,3284835.8821031 -166.938918680942,3284836.00554694 -166.150953421951,3284836.12754603 -165.196029538987,3284836.05498838 -164.691292704607,3284835.92191277 -164.130351418338,3284835.78835561 -163.965047392878,3284835.40068677 -163.747399742482,3284834.56194157 -163.582095684018,3284834.17427274 -162.686133777024,3284833.78034347 -162.634341651865,3284833.26489643 -162.694406889146,3284832.81478321 -162.979841495981,3284832.3022256 -163.432786416844,3284831.91985409 -163.944693567581,3284831.21611075 -164.059308682801,3284830.95959117 -164.452739926055,3284830.96296222 -164.958580097125,3284830.96729645 -165.686480334436,3284831.29541045 -165.96529640595,3284831.55530112 -166.465069367201,3284832.26771294 -166.852984920493,3284832.91479091</coordinates></LinearRing></outerBoundaryIs></Polygon>"
301,Medium,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-163.466875781829,3284841.06145435 -162.175277373986,3284840.92163682 -162.067832396715,3284840.34133752 -162.016040285525,3284839.82589048 -161.908043749514,3284839.30996187 -161.862318534404,3284838.08643731 -161.866730830166,3284837.57147184 -161.87279773585,3284836.86339432 -161.992376588343,3284836.02753856 -162.162092977553,3284835.9002419 -162.443666708015,3284835.83827906 -162.949506656267,3284835.8426132 -163.511551043892,3284835.84742894 -164.017390990572,3284835.85176313 -164.858251358382,3284836.11646957 -166.039096107939,3284836.06221217 -166.095852105937,3284835.99832308 -166.545487612602,3284836.00217579 -167.163736435759,3284836.00747331 -167.724677677674,3284836.14103063 -168.227759752132,3284836.46721843 -168.336859181407,3284836.85440574 -168.276793729514,3284837.30451893 -168.04204769549,3284838.46126485 -167.866263984761,3284839.29663896 -167.807301706169,3284839.61801078 -167.691583439475,3284840.0032717 -167.463456347818,3284840.38756942 -166.95320406626,3284840.89820055 -166.220340437256,3284841.1494226 -165.715052284824,3284841.08071761 -164.815781682904,3284841.07301226 -164.253737557214,3284841.06819644 -163.466875781829,3284841.06145435</coordinates></LinearRing></outerBoundaryIs></Polygon>"
69,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-169.942575143941,3284833.13439094 -170.023049230513,3284830.30256244 -170.249521851307,3284830.11137682 -170.306829486741,3284829.98311706 -170.86997735285,3284829.8591918 -171.32237105997,3284829.54119128 -172.052477594349,3284829.61182296 -172.332396759593,3284829.74297242 -172.666865594918,3284830.06771556 -173.000782811141,3284830.4568294 -173.218981468817,3284831.2312041 -173.15615779697,3284832.00317069 -173.093334132805,3284832.77513729 -172.359366634046,3284833.15510032 -171.347686474968,3284833.14643121 -169.942575143941,3284833.13439094</coordinates></LinearRing></outerBoundaryIs></Polygon>"
517,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>162.281757773424,3284864.91638553 162.786492957443,3284864.7833084 162.952898871619,3284864.52438039 162.892832358077,3284864.07426731 162.888418398332,3284863.5593018 162.882349204621,3284862.85122421 162.819523954415,3284862.07925768 162.706563587708,3284862.01585049 162.143416971201,3284861.89192661 161.918599722499,3284861.89385362 161.525169535191,3284861.89722589 161.300352284976,3284861.89915291 161.188495413633,3284861.96448711 160.852373052156,3284862.09611903 160.628659322101,3284862.22678745 160.518457734026,3284862.48523373 160.073789103772,3284863.06842402 160.019791843311,3284863.32638854 160.024205934722,3284863.84135406 160.251230187307,3284864.09690978 160.927337075816,3284864.28424073 161.214427880768,3284864.98990954 162.281757773424,3284864.91638553</coordinates></LinearRing></outerBoundaryIs></Polygon>"
9,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>165.777458767581,3284866.17393129 165.997862109391,3284865.65703884 165.994551744778,3284865.27081471 165.979103381105,3284863.4684354 165.963103298272,3284861.60168541 165.844073942746,3284860.83020061 165.672150619968,3284860.44542167 165.334372974641,3284860.38394139 164.884738417401,3284860.38779528 164.15353052516,3284860.3296872 163.874164141598,3284860.52520797 163.259227084753,3284860.9167313 163.037168533716,3284861.24051173 163.043789457646,3284862.01296 163.109925152618,3284863.17115067 163.125925720553,3284865.03790067 163.190957914165,3284866.06734996 165.777458767581,3284866.17393129</coordinates></LinearRing></outerBoundaryIs></Polygon>"
128,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>168.118177218828,3284863.83635391 168.037697457301,3284861.00452532 167.86136048811,3284860.10478084 167.466826807649,3284859.97941152 167.017192237719,3284859.98326533 166.624313710723,3284860.05100811 166.120129996911,3284860.24845575 166.066684307763,3284860.57079092 165.964206752018,3284861.73042679 166.025376604404,3284862.30928126 166.314122303971,3284863.20806226 167.272905812075,3284863.58609701 168.118177218828,3284863.83635391</coordinates></LinearRing></outerBoundaryIs></Polygon>"
178,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>171.540570977959,3284863.09889185 171.986895264417,3284862.70881409 172.197368526657,3284861.03324938 171.578569362173,3284860.97417742 171.409956413729,3284860.97562253 170.95314981509,3284860.14265722 170.275387764617,3284859.76221359 169.265365087951,3284859.96399649 168.536364049069,3284860.16337088 168.483469999919,3284860.55007673 168.490642258548,3284861.38689569 168.610223139403,3284862.2227512 169.009722113668,3284862.92745676 170.078707339067,3284863.04704556 171.540570977959,3284863.09889185</coordinates></LinearRing></outerBoundaryIs></Polygon>"
160,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>169.039926200872,3284853.33526073 169.824028648785,3284853.00666329 170.098981715972,3284852.29617717 170.197597924387,3284850.68594655 170.014088890108,3284848.94938311 169.169368127012,3284848.76349673 167.876667443721,3284848.77457624 167.544958330924,3284849.42117345 167.330623451329,3284850.64614341 167.625989888911,3284852.31737269 169.039926200872,3284853.33526073</coordinates></LinearRing></outerBoundaryIs></Polygon>"
571,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-144.205305664218,3284838.96516999 -144.04386105272,3284838.12690668 -144.058198346989,3284836.45326895 -144.173915823107,3284836.06800781 -144.512245307676,3284835.94215533 -145.242902970407,3284835.94841459 -145.915150420798,3284836.21167514 -146.1901066805,3284836.92216008 -146.186798000534,3284837.30838418 -146.065014560125,3284838.4017228 -145.610416177427,3284838.97720704 -144.205305664218,3284838.96516999</coordinates></LinearRing></outerBoundaryIs></Polygon>"
340,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-136.32786460279,3284839.92769662 -136.048496695992,3284839.73217738 -135.994497834239,3284839.47421322 -136.111869170389,3284838.89583996 -136.117934449401,3284838.18776247 -136.230894685024,3284838.12435467 -136.513019586098,3284837.9980205 -136.965963343333,3284837.61564794 -137.308152461192,3284837.03920047 -137.81399232382,3284837.04353347 -138.207423328771,3284837.04690361 -139.229028374713,3284835.89689746 -139.791624135221,3284835.83734132 -141.084326155717,3284835.84841489 -141.643613412511,3284836.17508294 -142.255245099892,3284836.95282726 -142.643161849119,3284837.59990437 -142.186357923376,3284838.43287148 -141.056203873886,3284839.13131966 -139.928255613369,3284839.57228523 -138.406325141259,3284840.07425143 -136.32786460279,3284839.92769662</coordinates></LinearRing></outerBoundaryIs></Polygon>"
336,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-137.912654432468,3284832.08747247 -137.185304890678,3284831.69498961 -136.965449598269,3284831.11372771 -136.914759059087,3284830.46953947 -136.979234404862,3284829.5044607 -137.043709758087,3284828.53938193 -137.272387399629,3284828.09071293 -137.384796348633,3284828.09167582 -138.396476884722,3284828.10034184 -139.297954094829,3284827.85056233 -139.914549101144,3284828.04897037 -139.90903501329,3284828.69267717 -140.118413410906,3284830.49698207 -139.943734519416,3284831.20361519 -139.261561333784,3284832.09902726 -137.912654432468,3284832.08747247</coordinates></LinearRing></outerBoundaryIs></Polygon>"
385,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-145.982978069107,3284828.29408128 -146.007750219025,3284831.96369162 -146.00719877443,3284832.0280623 -145.725625054503,3284832.09002555 -144.602087387233,3284832.01602522 -144.042248566519,3284831.75372771 -143.938111140102,3284830.78720453 -143.154005819,3284830.45861048 -143.046559737879,3284829.87831141 -143.057036851358,3284828.65526846 -143.343573496153,3284828.01396901 -144.242845103145,3284828.02167262 -145.982978069107,3284828.29408128</coordinates></LinearRing></outerBoundaryIs></Polygon>"
278,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-143.41025511804,3284826.79140755 -143.077439641056,3284826.27355327 -142.973853485717,3284825.24265943 -142.919854699052,3284824.98469523 -142.925920377835,3284824.27661774 -143.154046912445,3284823.89231955 -143.662093095249,3284823.63917008 -144.392751562351,3284823.64542926 -145.455674055673,3284824.23391352 -145.953242865857,3284825.2038071 -145.158659870853,3284826.09825586 -143.41025511804,3284826.79140755</coordinates></LinearRing></outerBoundaryIs></Polygon>"
38,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-145.240781969216,3284823.07331533 -144.686457056261,3284822.167311 -144.351435758232,3284821.9069394 -144.021377326048,3284821.0672317 -144.25446685002,3284820.10359739 -144.651207062532,3284819.72074365 -144.651758496766,3284819.65637297 -144.992845653673,3284819.20866708 -145.731776016648,3284818.24936614 -146.520293697307,3284818.0629949 -147.080133163079,3284818.32529251 -147.807483269717,3284818.717776 -148.13809295441,3284819.49311314 -148.129269684257,3284820.52304403 -148.117689138395,3284821.87482834 -147.999765583314,3284822.51757215 -147.264143987908,3284823.09064886 -145.240781969216,3284823.07331533</coordinates></LinearRing></outerBoundaryIs></Polygon>"
3,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-148.031706082169,3284825.35036362 -148.09342512337,3284824.70713831 -148.047698269482,3284823.48361387 -148.218517587695,3284823.22757563 -148.616912207741,3284822.65160999 -148.954139226698,3284822.65449898 -149.473766315379,3284821.04956547 -149.980709845782,3284820.92515764 -150.542754964263,3284820.92997271 -151.100388309627,3284821.44975326 -151.094873591734,3284822.09346007 -151.084395625046,3284823.31650302 -150.73944804346,3284824.2148035 -149.888660096214,3284825.10877043 -148.031706082169,3284825.35036362</coordinates></LinearRing></outerBoundaryIs></Polygon>"
306,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-154.81204404647,3284827.79034198 -154.423024637217,3284827.27200581 -154.311718659359,3284827.14230139 -154.036762639647,3284826.43181625 -153.706705069751,3284825.59210823 -153.711668457487,3284825.01277209 -153.940898336063,3284824.49973274 -154.397152186546,3284823.73113677 -154.400461133395,3284823.34491268 -154.739894106868,3284823.09031912 -155.247940604517,3284822.83717017 -155.697576628532,3284822.84102244 -156.259070156724,3284822.91020848 -157.041521144798,3284823.43191549 -157.206825601344,3284823.8195842 -157.200207512476,3284824.59203239 -157.080077427847,3284825.49225886 -157.073459343635,3284826.26470705 -156.842023329576,3284827.03522907 -156.72685683961,3284827.3561194 -156.271705968364,3284827.99597391 -155.371331338421,3284828.11701071 -154.81204404647,3284827.79034198</coordinates></LinearRing></outerBoundaryIs></Polygon>"
228,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-169.015229853569,3284829.84329877 -168.858751104097,3284828.42569892 -167.855895634973,3284827.38709921 -167.751208631264,3284826.48494645 -168.260358437197,3284826.10305671 -169.667676963378,3284825.85761402 -170.396680579579,3284826.05698696 -171.236989968223,3284826.38606454 -171.349398943421,3284826.38702776 -171.56208189897,3284827.80510926 -171.271130892215,3284828.96137351 -171.040245526296,3284829.66752458 -170.02635872463,3284829.91633834 -169.015229853569,3284829.84329877</coordinates></LinearRing></outerBoundaryIs></Polygon>"
504,High,OSBS_032,"<Polygon><outerBoundaryIs><LinearRing><coordinates>163.444027707796,3284830.01494707 163.722291402461,3284829.69068494 163.887594430475,3284829.3030156 164.104136370937,3284828.33552835 164.152064897062,3284827.36948632 162.958529010648,3284825.83470637 162.620750310249,3284825.77322614 161.721478408203,3284825.78093409 161.161088711116,3284825.97886365 160.830482744728,3284826.7542024 160.894963470288,3284827.71928095 160.955581944494,3284828.23376469 161.470801963122,3284829.32373061 162.319386516931,3284829.96021125 163.444027707796,3284830.01494707</coordinates></LinearRing></outerBoundaryIs></Polygon>"
