crown_id,confidence,Plot_ID,kmlgeometry
163,Medium,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>109.164429787896,3284945.34899664 112.244745418895,3284943.90574612 112.354437355418,3284943.58279792 112.688483661739,3284943.19352414 112.793757437146,3284942.3554019 112.117380641866,3284942.16799811 111.943730151164,3284941.58987393 111.714957530145,3284941.14102548 110.701220614195,3284940.95651504 109.577239479404,3284941.03055616 108.675403559115,3284940.78068471 107.602126066049,3284940.21027623 106.197011490061,3284940.28672885 105.861308375432,3284940.48281255 105.70036073518,3284941.38581387 105.713063939707,3284942.86693928 106.006900424487,3284944.34565349 106.743922321126,3284945.04774873 109.164429787896,3284945.34899664</coordinates></LinearRing></outerBoundaryIs></Polygon>"
579,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>122.588594925532,3284930.48593208 122.919328718854,3284929.71027811 123.017424687219,3284928.0349982 122.34215165925,3284927.97638729 121.050593422377,3284928.1806672 121.009828919545,3284929.98425848 122.588594925532,3284930.48593208</coordinates></LinearRing></outerBoundaryIs></Polygon>"
286,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>121.818992305838,3284925.98442732 122.029541673139,3284924.3081831 121.46451304527,3284923.9910209 120.841600959888,3284923.48115064 120.894514386484,3284923.09428796 119.712095747178,3284922.91122315 119.038479083683,3284923.0458027 118.873664438608,3284923.49802649 118.655384227633,3284924.27271623 118.890231453755,3284925.42992911 119.117899611185,3284925.74998419 121.818992305838,3284925.98442732</coordinates></LinearRing></outerBoundaryIs></Polygon>"
219,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>122.813600845227,3284937.05295458 123.926538276603,3284935.69097971 123.92377724126,3284935.36899593 123.918255171389,3284934.72502839 124.02629092359,3284934.20889006 123.905554414494,3284933.24390304 123.1735027869,3284933.12137748 122.385776646493,3284933.06373087 121.317469167989,3284933.07289188 120.361062880256,3284933.0166919 119.858335871832,3284933.40741194 119.807631468284,3284934.05186165 119.873246086296,3284935.14612432 119.992878471676,3284935.98231779 120.450975439104,3284936.94441178 122.813600845227,3284937.05295458</coordinates></LinearRing></outerBoundaryIs></Polygon>"
541,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>116.72399867716,3284935.10872944 117.272459547967,3284933.49398873 117.709571639367,3284932.00900593 116.753165230795,3284931.95280626 116.07899689523,3284932.02298924 115.130874331982,3284932.93274103 115.0796179389,3284933.51279402 115.090663091978,3284934.80072913 116.72399867716,3284935.10872944</coordinates></LinearRing></outerBoundaryIs></Polygon>"
309,Medium,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>119.740009870089,3284945.83791438 120.061355040292,3284943.96751545 120.846319301287,3284943.70317809 120.993462482991,3284941.19025814 120.543096906971,3284941.1297187 120.149510223244,3284941.13309387 119.362889090669,3284941.204241 118.021732672001,3284942.18176454 117.578546300647,3284942.95838305 117.526185357594,3284943.40964252 117.587382223341,3284943.98873114 117.934130289417,3284945.08058291 118.278117086214,3284945.85045091 119.740009870089,3284945.83791438</coordinates></LinearRing></outerBoundaryIs></Polygon>"
533,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>119.461840785982,3284959.30021167 120.237415983691,3284957.94112937 121.072531334125,3284956.96794551 120.945720219228,3284955.29459417 119.424840891559,3284954.98562897 117.964606037713,3284955.19135584 117.122863809054,3284955.39177886 116.964676788542,3284956.61676379 116.685752842401,3284956.87676176 116.355020359741,3284957.65241597 117.204493911471,3284958.35354749 117.266795245057,3284959.06142964 117.605259218253,3284959.18733005 119.461840785982,3284959.30021167</coordinates></LinearRing></outerBoundaryIs></Polygon>"
353,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>123.805644798093,3284960.9374008 124.698091203172,3284960.09252857 125.086155163008,3284959.44518598 125.193086269894,3284958.80025412 125.076215470617,3284958.28604436 124.9549270157,3284957.25666055 124.833638542565,3284956.22727675 124.383825801546,3284956.23113392 123.144079685386,3284955.91975748 122.254394151911,3284957.08661361 121.18664119509,3284957.16017145 121.360290995799,3284957.73829577 121.365261033061,3284958.31786658 120.813487572887,3284959.54622661 121.155264854431,3284960.05850767 121.775413839961,3284960.24639414 123.015159526782,3284960.55777042 123.805644798093,3284960.9374008</coordinates></LinearRing></outerBoundaryIs></Polygon>"
55,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>86.6955556976609,3284961.19128603 89.8993655168451,3284961.03499966 89.9533824600512,3284960.7769303 90.0090566268191,3284960.71205122 90.0024277394405,3284959.9392901 90.046501368226,3284958.52207906 89.594479045365,3284958.2683506 89.1441139382659,3284958.20781244 88.3001627096091,3284958.1506506 87.2864268614794,3284957.96614231 86.4926254930324,3284957.20013391 85.5930000084336,3284957.20785137 84.3565674030688,3284957.28285976 83.9729252025718,3284958.44537791 84.0418579404359,3284959.92602105 84.4343391183065,3284959.79385107 86.6955556976609,3284961.19128603</coordinates></LinearRing></outerBoundaryIs></Polygon>"
342,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>125.877094817115,3284953.320262 126.373746940866,3284952.2211779 126.821903259726,3284952.02413053 127.03907901916,3284951.12064741 127.030796135776,3284950.15469608 126.805889645708,3284950.15662462 126.187396793743,3284950.16192813 125.512125118868,3284950.10331706 124.83740563778,3284950.10910279 124.276796028716,3284950.30711453 123.887627355172,3284950.82566362 123.496249866264,3284951.0866257 123.107081256574,3284951.60517482 123.110394546879,3284951.99155536 123.619747346733,3284952.37359651 123.85128032713,3284953.14442898 125.877094817115,3284953.320262</coordinates></LinearRing></outerBoundaryIs></Polygon>"
315,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>128.282042450737,3284945.24945368 129.06535025622,3284944.79192663 129.060380642477,3284944.21235584 128.941853358527,3284943.50495579 128.822773883701,3284942.73315898 127.580817677721,3284942.164195 126.963980957924,3284942.36268872 126.071532917151,3284943.20756071 126.134938122821,3284944.04423638 126.422145530232,3284944.75019 128.282042450737,3284945.24945368</coordinates></LinearRing></outerBoundaryIs></Polygon>"
432,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>130.8540173496,3284936.98400945 131.980207600514,3284937.16755749 132.033121324726,3284936.78069486 132.311493976158,3284936.45630056 132.479069732071,3284936.32606073 132.701215715031,3284936.00214855 132.811460478115,3284935.74359732 133.088728869916,3284935.29040953 133.081550865201,3284934.45325174 132.517627384223,3284934.26488251 132.063396487967,3284933.75356533 131.271805309225,3284933.24514083 130.485183576879,3284933.31628717 129.248196023866,3284933.32689376 129.252613432007,3284933.84206779 128.355194884352,3284934.10736878 127.965473244665,3284934.56152095 127.972651632386,3284935.39867875 128.034400164848,3284936.04216416 130.8540173496,3284936.98400945</coordinates></LinearRing></outerBoundaryIs></Polygon>"
