crown_id,confidence,Plot_ID,kmlgeometry
606,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-172.05913638894,3284440.46314957 -171.68269200006,3284438.1924692 -171.063281526091,3284437.86322191 -171.130429573881,3284436.63290177 -170.965753581084,3284436.04842882 -171.141571442946,3284435.3373159 -171.42717332684,3284435.01585162 -172.276736777974,3284434.89358963 -172.954939085292,3284434.96420626 -173.746825061506,3284434.97101653 -173.801159910217,3284435.23062015 -174.019613500102,3284436.13947607 -174.122154949117,3284437.37125556 -174.227481927606,3284438.27913858 -174.09485649725,3284440.54544097 -172.05913638894,3284440.46314957</coordinates></LinearRing></outerBoundaryIs></Polygon>"
446,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-152.906721886131,3284431.09911639 -152.80139309261,3284430.19123362 -152.293994293665,3284429.99251867 -152.016190595692,3284429.40707335 -152.30903283559,3284428.24347781 -153.724786688806,3284428.06129854 -154.290976844553,3284428.00138275 -154.912616330548,3284428.07151191 -155.930199021648,3284428.14504561 -155.926299994579,3284428.59850065 -156.60338873748,3284428.79867486 -157.276578373276,3284429.45230414 -157.040855953877,3284430.55160664 -156.298291914572,3284431.38741471 -155.953899074113,3284431.96751017 -154.873626450659,3284432.60606231 -153.9702847359,3284432.4039428 -152.906721886131,3284431.09911639</coordinates></LinearRing></outerBoundaryIs></Polygon>"
609,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-102.253210848663,3284464.99919653 -102.065619541332,3284465.10448636 -102.028137616813,3284464.03514471 -102.053859089676,3284461.04211104 -102.28674071189,3284461.09756336 -103.175732848002,3284460.83794833 -103.922423855285,3284460.84436532 -104.621528029616,3284460.95727536 -104.71027115942,3284461.49254779 -104.978797121905,3284462.83112994 -105.018116079853,3284463.68668349 -104.727083217818,3284464.9670058 -102.253210848663,3284464.99919653</coordinates></LinearRing></outerBoundaryIs></Polygon>"
187,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-104.208863491775,3284460.09851329 -103.840570484987,3284459.50738745 -104.592773465673,3284458.87244013 -104.927259367949,3284457.9666481 -106.421560438292,3284457.8725883 -107.538841231668,3284458.20289631 -108.140475079883,3284458.79602768 -108.923728854221,3284459.97868074 -109.103970787604,3284460.7285435 -109.097080605279,3284461.53024896 -108.860524264048,3284461.90237274 -108.251081820228,3284462.21784084 -107.176794944797,3284462.31551007 -106.665282275993,3284462.09731011 -105.965259529359,3284462.091294 -105.781342775677,3284461.76900753 -105.736511909286,3284461.55481834 -105.737889897777,3284461.39447725 -104.208863491775,3284460.09851329</coordinates></LinearRing></outerBoundaryIs></Polygon>"
420,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-143.960053337913,3284484.84976599 -143.830402422929,3284484.10869263 -142.947996446397,3284483.90638014 -142.990704498021,3284482.89417231 -142.931738108979,3284481.84214513 -142.869758448214,3284481.14059879 -143.107780051709,3284481.14264518 -143.346136462991,3284481.10574926 -143.856852378638,3284481.03224978 -144.230886332807,3284481.03546557 -144.741267446312,3284481.00090845 -144.877279793553,3284481.00207784 -145.25131374842,3284481.00529366 -145.728361411719,3284480.8925596 -146.103399823944,3284480.77894851 -146.239746991894,3284480.7411756 -146.512106512208,3284480.7045721 -146.888484219031,3284480.43519178 -147.096855417476,3284479.93069581 -147.640904862608,3284479.93537348 -147.810585492174,3284479.97577758 -147.978926823416,3284480.17195093 -148.179597118229,3284480.56312822 -148.585290399438,3284480.83923272 -148.888974398142,3284481.11446015 -148.919629215321,3284481.50417566 -149.013267784729,3284482.47861061 -149.27390827518,3284483.80498819 -148.992843297892,3284484.85409181 -147.93138182722,3284485.70175963 -146.53055945714,3284486.46861939 -144.729066356609,3284486.37524022 -143.960053337913,3284484.84976599</coordinates></LinearRing></outerBoundaryIs></Polygon>"
245,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-143.132448754099,3284490.13919689 -142.153725745855,3284489.27398808 -142.053055778146,3284489.1173418 -142.023405168205,3284488.61079937 -141.999111415003,3284487.4811799 -141.9408145817,3284486.3512681 -141.883522141958,3284485.10452936 -142.158559969394,3284484.75638724 -143.076308193675,3284484.80322275 -143.548333540326,3284485.27462332 -143.815001172479,3284485.90003911 -144.388700840238,3284486.41125907 -144.791380670038,3284487.03784426 -144.990376868518,3284487.62373307 -145.053695601004,3284488.16951018 -145.009313289542,3284489.37642959 -144.798598645721,3284490.1535218 -143.132448754099,3284490.13919689</coordinates></LinearRing></outerBoundaryIs></Polygon>"
414,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-112.861979656678,3284463.08469632 -112.869677741313,3284462.18902315 -112.462309439434,3284462.10763156 -112.124955596984,3284461.7931706 -112.128637259942,3284461.36480517 -112.031313575688,3284460.81873607 -111.971339986892,3284459.88353611 -111.952063449833,3284458.16978216 -112.224423374515,3284458.13317782 -113.007500006584,3284458.02307257 -113.825918619928,3284457.75749038 -114.473317382101,3284457.60727393 -115.187718354398,3284457.57446895 -115.457400644897,3284457.84940317 -116.578835332301,3284457.93693229 -116.917528026854,3284458.09562414 -117.081853668147,3284458.75910474 -117.038143825775,3284459.88813952 -116.996107553365,3284460.82246274 -116.886065001076,3284461.75620144 -116.61035802064,3284462.18222879 -115.956934705493,3284463.03340673 -115.038515243505,3284463.06445812 -112.861979656678,3284463.08469632</coordinates></LinearRing></outerBoundaryIs></Polygon>"
97,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-154.437424241041,3284446.16090153 -153.831479923043,3284445.00958231 -153.92209860892,3284443.42344121 -154.096514074015,3284441.0445605 -154.789287412423,3284441.05051723 -155.48281875503,3284440.9683183 -157.638113608991,3284440.98685078 -158.330128926202,3284441.08096345 -158.863646409474,3284441.70268671 -159.010773728078,3284442.49741198 -159.383519164403,3284443.91121296 -159.060459276196,3284445.6716798 -158.438596758759,3284446.37163044 -156.13162741845,3284446.08730687 -154.437424241041,3284446.16090153</coordinates></LinearRing></outerBoundaryIs></Polygon>"
551,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-157.945254847466,3284441.07765403 -158.131799597526,3284437.28828185 -158.670623489656,3284437.29291505 -159.592805519002,3284437.47716919 -160.36027979746,3284437.74825532 -161.051537251566,3284437.93052388 -161.201696677716,3284438.37262629 -161.191083974671,3284439.60680637 -161.111076948931,3284439.95876735 -160.874088091718,3284440.66202739 -160.022058792412,3284441.27183652 -157.945254847466,3284441.07765403</coordinates></LinearRing></outerBoundaryIs></Polygon>"
559,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-159.671296435525,3284437.30151964 -158.058614880196,3284436.84684137 -157.983914107957,3284436.58171233 -157.991494349437,3284435.70015513 -158.073775374563,3284435.08372698 -158.235305344337,3284434.20349356 -158.931869267952,3284433.76867195 -159.088093095925,3284433.50552857 -159.474483506172,3284433.33252659 -160.01861386653,3284432.72006982 -160.715177951846,3284432.28524831 -161.17854330875,3284432.11290829 -162.027541131538,3284431.85572211 -162.951239690126,3284431.86366507 -163.717956217937,3284432.22290715 -164.174498981098,3284432.84396872 -164.477091953682,3284433.46370647 -165.008335249498,3284434.34989717 -165.310928133549,3284434.96963494 -165.304863480909,3284435.67488071 -164.440704355366,3284437.69518104 -162.59330819454,3284437.67929492 -159.671296435525,3284437.30151964</coordinates></LinearRing></outerBoundaryIs></Polygon>"
269,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-167.374954462459,3284472.45633729 -166.000783092575,3284471.12208633 -166.008364061709,3284470.24052908 -166.090645359945,3284469.62410096 -166.404608640238,3284468.92150295 -166.716297652805,3284468.48337212 -167.338917643123,3284467.69526621 -167.649848616216,3284467.34529113 -168.273984962259,3284466.38087382 -168.814323702303,3284466.2091961 -169.969701502821,3284466.13096989 -170.970371896983,3284466.13957556 -172.045742507791,3284466.41331048 -172.428341288993,3284466.68108759 -173.272787894064,3284466.95283666 -173.807061434025,3284467.48640499 -174.495284190169,3284468.02129734 -175.101225073158,3284469.17261781 -175.016668771044,3284470.05351306 -174.625730355503,3284470.75544884 -173.542778657051,3284471.36327091 -172.228145113739,3284472.05726285 -169.835867336311,3284472.74198728 -167.374954462459,3284472.45633729</coordinates></LinearRing></outerBoundaryIs></Polygon>"
501,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-156.942449885653,3284477.12738735 -156.903376628936,3284472.71893928 -157.217339246592,3284472.01634103 -157.837684265804,3284471.49270178 -158.379538659938,3284471.14471212 -158.917602882313,3284471.2375011 -159.299443747441,3284471.59343348 -159.451876867679,3284471.77106873 -160.141616107314,3284472.12964874 -160.369507702533,3284472.48425735 -160.674373882182,3284472.83952788 -161.053940460668,3284473.4599275 -161.199550987105,3284474.43096429 -161.120302221389,3284474.69476955 -160.804065253236,3284475.66183487 -159.566407617705,3284476.35649018 -158.408756863675,3284476.69918461 -156.942449885653,3284477.12738735</coordinates></LinearRing></outerBoundaryIs></Polygon>"
419,High,OSBS_037,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-158.522529861773,3284481.37276179 -157.756574649829,3284480.92536425 -157.839613474207,3284480.22078034 -157.848709895799,3284479.16291165 -157.941603193933,3284477.31230333 -158.251775572542,3284477.05048372 -158.560431885766,3284476.96497557 -159.177744527173,3284476.7939593 -159.71959871595,3284476.4459697 -159.951280484616,3284476.35979969 -160.490102499083,3284476.36443303 -160.723300389596,3284476.10195158 -161.341371178045,3284475.8427797 -162.034142373072,3284475.84873695 -162.26127575984,3284476.29150133 -162.179752775934,3284476.81977376 -162.170655952767,3284477.87764245 -162.312475957733,3284479.28945789 -162.311717887525,3284479.37761362 -162.072455475107,3284480.34534083 -161.606059806538,3284480.87030368 -160.831766025804,3284481.39261889 -159.600173404906,3284481.38202838 -158.522529861773,3284481.37276179</coordinates></LinearRing></outerBoundaryIs></Polygon>"
